"","hostName","dietBreadth","habitatBreadth","maxLongevity","popGrpSize","socGrpSize","popDenChange","Order.1.2","Family.1.2","Genus.1.2","IUCN.Status.1.2","Mass.g","Group","parasiteName","ParType","ParPhylum","Prevalence","HostsSampled","SamplingType","HostEnvironment","Citation","parRich"
"1","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.581,43,"Serology","terrestrial","Kennedy et al. 2003",99
"2","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.163,43,"PCR","terrestrial","Kennedy et al. 2003",99
"3","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.462,13,"Serology","terrestrial","Munson et al. 2004",99
"4","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.545,11,"Serology","terrestrial","Munson et al. 2004",99
"5","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.2,10,"Serology","terrestrial","Munson et al. 2004",99
"6","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.286,7,"Serology","terrestrial","Munson et al. 2004",99
"7","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.7,10,"Serology","terrestrial","Munson et al. 2004",99
"8","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.5,6,"Serology","terrestrial","Munson et al. 2004",99
"9","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.5,2,"Serology","terrestrial","Munson et al. 2004",99
"10","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.231,13,"Serology","terrestrial","Munson et al. 2004",99
"11","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.529,17,"Serology","terrestrial","Munson et al. 2004",99
"12","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.071,14,"Serology","terrestrial","Munson et al. 2004",99
"13","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.351,37,"Serology","terrestrial","Munson et al. 2004",99
"14","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.25,4,"Serology","terrestrial","Munson et al. 2004",99
"15","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.059,17,"Serology","terrestrial","Munson et al. 2004",99
"16","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.292,72,"Serology","terrestrial","Munson et al. 2004",99
"17","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.5,4,"Serology","terrestrial","Munson et al. 2004",99
"18","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.357,14,"Serology","terrestrial","Munson et al. 2004",99
"19","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Alphacoronavirus Alphacoronavirus 1","Virus","RNA virus",0.03,67,"Serology","terrestrial","Thalwitzer et al. 2010",99
"20","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bacillus anthracis","Bacteria","Firmicutes",0.0435,23,"Serology","terrestrial","Good et al. 2008",99
"21","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.143,7,"Serology","terrestrial","Molia et al. 2004",99
"22","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.333,36,"Serology","terrestrial","Molia et al. 2004",99
"23","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.25,28,"Serology","terrestrial","Molia et al. 2004",99
"24","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.311,74,"Serology","terrestrial","Molia et al. 2004",99
"25","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.294,34,"Serology","terrestrial","Molia et al. 2004",99
"26","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.357,42,"Serology","terrestrial","Molia et al. 2004",99
"27","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.25,52,"Serology","terrestrial","Molia et al. 2004",99
"28","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Bartonella henselae","Bacteria","Proteobacteria",0.6,15,"Serology","terrestrial","Molia et al. 2004",99
"29","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Cryptococcus gattii","Fungus","Basidiomycota",1,1,"DirectOther","terrestrial","Millward and Williams 2005",99
"30","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Lentivirus Feline immunodeficiency virus","Virus","RNA virus",0.29,41,"Serology","terrestrial","Brown et al. 1993",99
"31","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Lentivirus Feline immunodeficiency virus","Virus","RNA virus",0.33,3,"DirectBlood","terrestrial","Osofsky et al. 1996",99
"32","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Lyssavirus Rabies lyssavirus","Virus","RNA virus",0.049,42,"Serology","terrestrial","Thalwitzer et al. 2010",99
"33","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.9,10,"Serology","terrestrial","Munson et al. 2004",99
"34","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",1,7,"Serology","terrestrial","Munson et al. 2004",99
"35","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.243,70,"Serology","terrestrial","Munson et al. 2004",99
"36","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.333,12,"Serology","terrestrial","Munson et al. 2004",99
"37","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.5,8,"Serology","terrestrial","Munson et al. 2004",99
"38","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.571,7,"Serology","terrestrial","Munson et al. 2004",99
"39","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.667,3,"Serology","terrestrial","Munson et al. 2004",99
"40","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.088,34,"Serology","terrestrial","Munson et al. 2004",99
"41","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.333,6,"Serology","terrestrial","Munson et al. 2004",99
"42","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.059,17,"Serology","terrestrial","Munson et al. 2004",99
"43","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.143,14,"Serology","terrestrial","Munson et al. 2004",99
"44","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.667,3,"Serology","terrestrial","Munson et al. 2004",99
"45","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.1,10,"Serology","terrestrial","Munson et al. 2004",99
"46","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.118,17,"Serology","terrestrial","Munson et al. 2004",99
"47","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.571,14,"Serology","terrestrial","Munson et al. 2004",99
"48","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Morbillivirus Canine distemper virus","Virus","RNA virus",0.045,67,"Serology","terrestrial","Thalwitzer et al. 2010",99
"49","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Mycobacterium bovis","Bacteria","Actinobacteria",1,1,"DirectOther","terrestrial","Keet et al 1996a",99
"50","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Neospora caninum","Protozoa","Apicomplexa",0.6,NA,"Serology","terrestrial","Ferroglio et al. 2003",99
"51","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.5,6,"Serology","terrestrial","Munson et al. 2004",99
"52","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.333,3,"Serology","terrestrial","Munson et al. 2004",99
"53","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.833,6,"Serology","terrestrial","Munson et al. 2004",99
"54","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.364,11,"Serology","terrestrial","Munson et al. 2004",99
"55","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",1,10,"Serology","terrestrial","Munson et al. 2004",99
"56","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.143,7,"Serology","terrestrial","Munson et al. 2004",99
"57","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.2,5,"Serology","terrestrial","Munson et al. 2004",99
"58","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.286,7,"Serology","terrestrial","Munson et al. 2004",99
"59","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",1,2,"Serology","terrestrial","Munson et al. 2004",99
"60","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.333,6,"Serology","terrestrial","Munson et al. 2004",99
"61","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.167,12,"Serology","terrestrial","Munson et al. 2004",99
"62","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.75,4,"Serology","terrestrial","Munson et al. 2004",99
"63","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.813,16,"Serology","terrestrial","Munson et al. 2004",99
"64","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.4,10,"Serology","terrestrial","Munson et al. 2004",99
"65","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.48,50,"Serology","terrestrial","Munson et al. 2004",99
"66","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.375,8,"Serology","terrestrial","Munson et al. 2004",99
"67","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.3,10,"Serology","terrestrial","Munson et al. 2004",99
"68","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.609,23,"Serology","terrestrial","Munson et al. 2004",99
"69","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Protoparvovirus Carnivore protoparvovirus 1","Virus","DNA virus",0.03,67,"Serology","terrestrial","Thalwitzer et al. 2010",99
"70","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Trichinella nelsoni","Helminth","Nematoda",0.2,5,"DirectOther","terrestrial","Pozio et al. 1997",99
"71","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.122,74,"Serology","terrestrial","Munson et al. 2004",99
"72","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.125,8,"Serology","terrestrial","Munson et al. 2004",99
"73","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.2,10,"Serology","terrestrial","Munson et al. 2004",99
"74","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.167,12,"Serology","terrestrial","Munson et al. 2004",99
"75","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.5,10,"Serology","terrestrial","Munson et al. 2004",99
"76","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.071,14,"Serology","terrestrial","Munson et al. 2004",99
"77","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.184,38,"Serology","terrestrial","Munson et al. 2004",99
"78","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.143,7,"Serology","terrestrial","Munson et al. 2004",99
"79","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.294,17,"Serology","terrestrial","Munson et al. 2004",99
"80","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.083,12,"Serology","terrestrial","Munson et al. 2004",99
"81","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.333,6,"Serology","terrestrial","Munson et al. 2004",99
"82","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",1,2,"Serology","terrestrial","Munson et al. 2004",99
"83","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Varicellovirus Felid alphaherpesvirus 1","Virus","DNA virus",0.03,62,"Serology","terrestrial","Thalwitzer et al. 2010",99
"84","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.667,6,"Serology","terrestrial","Munson et al. 2004",99
"85","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",1,3,"Serology","terrestrial","Munson et al. 2004",99
"86","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",1,7,"Serology","terrestrial","Munson et al. 2004",99
"87","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.188,16,"Serology","terrestrial","Munson et al. 2004",99
"88","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.727,11,"Serology","terrestrial","Munson et al. 2004",99
"89","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",1,2,"Serology","terrestrial","Munson et al. 2004",99
"90","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.9,10,"Serology","terrestrial","Munson et al. 2004",99
"91","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.833,6,"Serology","terrestrial","Munson et al. 2004",99
"92","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.429,7,"Serology","terrestrial","Munson et al. 2004",99
"93","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",1,12,"Serology","terrestrial","Munson et al. 2004",99
"94","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",1,5,"Serology","terrestrial","Munson et al. 2004",99
"95","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.5,4,"Serology","terrestrial","Munson et al. 2004",99
"96","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",1,10,"Serology","terrestrial","Munson et al. 2004",99
"97","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.653,49,"Serology","terrestrial","Munson et al. 2004",99
"98","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.455,22,"Serology","terrestrial","Munson et al. 2004",99
"99","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.3,10,"Serology","terrestrial","Munson et al. 2004",99
"100","Acinonyx_jubatus",1,1,228,NA,NA,0.11,"Carnivora","Felidae","Acinonyx","VU",46700,"carnivores","Vesivirus Feline calicivirus","Virus","RNA virus",0.045,67,"Serology","terrestrial","Thalwitzer et al. 2010",99
"101","Addax_nasomaculatus",5,1,308.04,61.3,12.62,0.08,"Cetartiodactyla","Bovidae","Addax","CR",70000.3,"ungulates","Longistrongylus curvispiculum","Helminth","Nematoda",1,1,NA,"terrestrial","Craig 1993",1
"102","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Agriostomum gorgonis","Helminth","Nematoda",NA,5,"DirectOther","terrestrial","Ezenwa 2003",437
"103","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",0.12,155,NA,"terrestrial","Gallivan et al 1995",437
"104","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",NA,36,NA,"terrestrial","Horak 1982",437
"105","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,7,NA,"terrestrial","Horak et al 1983a",437
"106","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,7,NA,"terrestrial","Horak et al 1983a",437
"107","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,7,NA,"terrestrial","Horak et al 1983a",437
"108","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,7,NA,"terrestrial","Horak et al 1983a",437
"109","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,7,NA,"terrestrial","Horak et al 1983a",437
"110","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,134,NA,"terrestrial","Horak et al 1987b",437
"111","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,65,NA,"terrestrial","Horak et al 1995b",437
"112","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,60,"DirectOther","terrestrial","Horak et al 2003",437
"113","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,12,"DirectOther","terrestrial","Horak et al 2003",437
"114","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",0.81,21,"DirectOther","terrestrial","Horak et al 2003",437
"115","Aepyceros_melampus",2,1,213,NA,15.25,0.15,"Cetartiodactyla","Bovidae","Aepyceros","LC",52500.1,"ungulates","Amblyomma hebraeum","Arthropod","Arthropoda",1,4,"DirectOther","terrestrial","Horak et al 2003",437
